iso3,country,indicator_code,indicator_name,unit,year,value,source,retrieved
LVA,Latvia,BUDGET.GNI,Gross national income (European Commission definition),EUR million,2000,8508.0645,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
LTU,Lithuania,BUDGET.GNI,Gross national income (European Commission definition),EUR million,2000,12226.1283,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
LUX,Luxembourg,BUDGET.GNI,Gross national income (European Commission definition),EUR million,2000,17170.3,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
HUN,Hungary,BUDGET.GNI,Gross national income (European Commission definition),EUR million,2000,48661.4864,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
MLT,Malta,BUDGET.GNI,Gross national income (European Commission definition),EUR million,2000,4259.4305,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
NLD,Netherlands,BUDGET.GNI,Gross national income (European Commission definition),EUR million,2000,457356.0,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
AUT,Austria,BUDGET.GNI,Gross national income (European Commission definition),EUR million,2000,211027.9,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
POL,Poland,BUDGET.GNI,Gross national income (European Commission definition),EUR million,2000,185705.7415,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
PRT,Portugal,BUDGET.GNI,Gross national income (European Commission definition),EUR million,2000,126019.28,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
ROU,Romania,BUDGET.GNI,Gross national income (European Commission definition),EUR million,2000,40458.1493,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
SVN,Slovenia,BUDGET.GNI,Gross national income (European Commission definition),EUR million,2000,21966.075,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
SVK,Slovakia,BUDGET.GNI,Gross national income (European Commission definition),EUR million,2000,22226.4497,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
FIN,Finland,BUDGET.GNI,Gross national income (European Commission definition),EUR million,2000,135412.0,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
SWE,Sweden,BUDGET.GNI,Gross national income (European Commission definition),EUR million,2000,281897.5651,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
GBR,United Kingdom,BUDGET.GNI,Gross national income (European Commission definition),EUR million,2000,1688954.4761,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
HRV,Croatia,BUDGET.GNI,Gross national income (European Commission definition),EUR million,2000,23098.6928,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
BEL,Belgium,BUDGET.ADMIN,EU administrative expenditure allocated to the member state,EUR million,2000,2408.2277,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
BGR,Bulgaria,BUDGET.ADMIN,EU administrative expenditure allocated to the member state,EUR million,2000,1.0932,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
CZE,Czechia,BUDGET.ADMIN,EU administrative expenditure allocated to the member state,EUR million,2000,1.6875,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
DNK,Denmark,BUDGET.ADMIN,EU administrative expenditure allocated to the member state,EUR million,2000,39.8908,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
DEU,Germany,BUDGET.ADMIN,EU administrative expenditure allocated to the member state,EUR million,2000,131.5482,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
EST,Estonia,BUDGET.ADMIN,EU administrative expenditure allocated to the member state,EUR million,2000,0.7598,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
IRL,Ireland,BUDGET.ADMIN,EU administrative expenditure allocated to the member state,EUR million,2000,25.62,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
GRC,Greece,BUDGET.ADMIN,EU administrative expenditure allocated to the member state,EUR million,2000,19.8126,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
ESP,Spain,BUDGET.ADMIN,EU administrative expenditure allocated to the member state,EUR million,2000,32.2618,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
FRA,France,BUDGET.ADMIN,EU administrative expenditure allocated to the member state,EUR million,2000,234.2818,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
ITA,Italy,BUDGET.ADMIN,EU administrative expenditure allocated to the member state,EUR million,2000,98.4585,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
CYP,Cyprus,BUDGET.ADMIN,EU administrative expenditure allocated to the member state,EUR million,2000,0.6618,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
LVA,Latvia,BUDGET.ADMIN,EU administrative expenditure allocated to the member state,EUR million,2000,1.0081,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
LTU,Lithuania,BUDGET.ADMIN,EU administrative expenditure allocated to the member state,EUR million,2000,0.6959,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
LUX,Luxembourg,BUDGET.ADMIN,EU administrative expenditure allocated to the member state,EUR million,2000,778.9459,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
HUN,Hungary,BUDGET.ADMIN,EU administrative expenditure allocated to the member state,EUR million,2000,2.3579,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
MLT,Malta,BUDGET.ADMIN,EU administrative expenditure allocated to the member state,EUR million,2000,0.5755,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
NLD,Netherlands,BUDGET.ADMIN,EU administrative expenditure allocated to the member state,EUR million,2000,49.3355,"European Commission, EU spending and revenue 2000-2024 workbook (published 25 Sep 2025)",2026-08-04
